Name,heuristic_avg_score,semantic_score,stylistic_score,similarity_score_1_10,input_file_a,input_file_b,source,target
Qwen_Qwen2.5-Coder-7B-Instruct_vs_microsoft_Phi-4-mini-reasoning,0.6860999999999999,3.1535353535353536,1.981818181818182,6.7077393075356415,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,Qwen_Qwen2.5-Coder-7B-Instruct,microsoft_Phi-4-mini-reasoning
Qwen_Qwen2.5-Coder-7B-Instruct_vs_Qwen_Qwen3-4B,0.6859999999999999,3.3511066398390343,2.097585513078471,6.774096385542169,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,Qwen_Qwen2.5-Coder-7B-Instruct,Qwen_Qwen3-4B
Qwen_Qwen3-4B_vs_Qwen_Qwen2.5-Coder-7B-Instruct,0.6859999999999999,3.288732394366197,2.471830985915493,6.244488977955911,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,Qwen_Qwen3-4B,Qwen_Qwen2.5-Coder-7B-Instruct
Qwen_Qwen3-4B_vs_Qwen_Qwen2.5-1.5B-Instruct,0.6859719438877756,3.117408906882591,2.4008097165991904,5.77079107505071,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,Qwen_Qwen3-4B,Qwen_Qwen2.5-1.5B-Instruct
Qwen_Qwen2.5-1.5B-Instruct_vs_Qwen_Qwen3-4B,0.6859719438877756,3.295546558704453,2.088056680161943,6.797379032258065,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,Qwen_Qwen2.5-1.5B-Instruct,Qwen_Qwen3-4B
google_gemma-1.1-7b-it_vs_Qwen_Qwen2.5-Coder-7B-Instruct,0.6849999999999999,2.935871743486974,2.118236472945892,5.433867735470942,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,google_gemma-1.1-7b-it,Qwen_Qwen2.5-Coder-7B-Instruct
Qwen_Qwen2.5-Coder-7B-Instruct_vs_google_gemma-1.1-7b-it,0.6849999999999999,3.160965794768612,2.1046277665995974,5.828421052631579,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,Qwen_Qwen2.5-Coder-7B-Instruct,google_gemma-1.1-7b-it
Qwen_Qwen2.5-1.5B-Instruct_vs_google_gemma-2-2b-it,0.6845691382765532,3.183838383838384,2.1515151515151514,5.794623655913979,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,Qwen_Qwen2.5-1.5B-Instruct,google_gemma-2-2b-it
google_gemma-2-2b-it_vs_Qwen_Qwen2.5-1.5B-Instruct,0.6845691382765532,2.8132530120481927,2.0652610441767068,5.077464788732394,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,google_gemma-2-2b-it,Qwen_Qwen2.5-1.5B-Instruct
mistralai_Mistral-7B-Instruct-v0.2_vs_Qwen_Qwen2.5-1.5B-Instruct,0.6843687374749499,2.8323293172690764,2.1275100401606424,5.135814889336016,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,mistralai_Mistral-7B-Instruct-v0.2,Qwen_Qwen2.5-1.5B-Instruct
Qwen_Qwen2.5-1.5B-Instruct_vs_mistralai_Mistral-7B-Instruct-v0.2,0.6843687374749499,3.2150101419878294,2.1196754563894524,5.840336134453781,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,Qwen_Qwen2.5-1.5B-Instruct,mistralai_Mistral-7B-Instruct-v0.2
Qwen_Qwen2.5-1.5B-Instruct_vs_google_gemma-3-1b-it,0.6840681362725451,3.164989939637827,2.1448692152917506,5.61727078891258,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,Qwen_Qwen2.5-1.5B-Instruct,google_gemma-3-1b-it
google_gemma-3-1b-it_vs_Qwen_Qwen2.5-1.5B-Instruct,0.6840681362725451,2.7951807228915664,2.066265060240964,5.0261569416499,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,google_gemma-3-1b-it,Qwen_Qwen2.5-1.5B-Instruct
Qwen_Qwen2.5-1.5B-Instruct_vs_google_gemma-1.1-7b-it,0.6831663326653308,3.2132796780684103,2.134808853118712,5.714587737843552,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,Qwen_Qwen2.5-1.5B-Instruct,google_gemma-1.1-7b-it
google_gemma-1.1-7b-it_vs_Qwen_Qwen2.5-1.5B-Instruct,0.6831663326653308,2.7951807228915664,2.0903614457831323,5.097165991902834,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,google_gemma-1.1-7b-it,Qwen_Qwen2.5-1.5B-Instruct
Qwen_Qwen2.5-1.5B-Instruct_vs_allenai_Molmo-7B-O-0924,0.6830661322645291,3.196356275303644,2.131578947368421,5.7125,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,Qwen_Qwen2.5-1.5B-Instruct,allenai_Molmo-7B-O-0924
allenai_Molmo-7B-O-0924_vs_Qwen_Qwen2.5-1.5B-Instruct,0.6830661322645291,2.8072289156626504,2.0983935742971886,5.185110663983903,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,allenai_Molmo-7B-O-0924,Qwen_Qwen2.5-1.5B-Instruct
Qwen_Qwen2.5-Coder-7B-Instruct_vs_allenai_Molmo-7B-O-0924,0.683,3.2364185110663986,2.1156941649899395,5.913684210526315,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,Qwen_Qwen2.5-Coder-7B-Instruct,allenai_Molmo-7B-O-0924
allenai_Molmo-7B-O-0924_vs_Qwen_Qwen2.5-Coder-7B-Instruct,0.683,2.915831663326653,2.12625250501002,5.515060240963855,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,allenai_Molmo-7B-O-0924,Qwen_Qwen2.5-Coder-7B-Instruct
google_gemma-2-2b-it_vs_Qwen_Qwen2.5-Coder-7B-Instruct,0.6829999999999999,2.935871743486974,2.130260521042084,5.44188376753507,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,google_gemma-2-2b-it,Qwen_Qwen2.5-Coder-7B-Instruct
Qwen_Qwen2.5-Coder-7B-Instruct_vs_google_gemma-2-2b-it,0.6829999999999999,3.2078313253012047,2.141566265060241,5.827044025157233,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,Qwen_Qwen2.5-Coder-7B-Instruct,google_gemma-2-2b-it
mistralai_Mistral-7B-Instruct-v0.2_vs_Qwen_Qwen2.5-Coder-7B-Instruct,0.6828000000000001,2.9138276553106213,2.1362725450901805,5.479959919839679,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,mistralai_Mistral-7B-Instruct-v0.2,Qwen_Qwen2.5-Coder-7B-Instruct
Qwen_Qwen2.5-Coder-7B-Instruct_vs_mistralai_Mistral-7B-Instruct-v0.2,0.6828000000000001,3.1842105263157894,2.097165991902834,5.804621848739496,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,Qwen_Qwen2.5-Coder-7B-Instruct,mistralai_Mistral-7B-Instruct-v0.2
google_gemma-3-1b-it_vs_Qwen_Qwen2.5-Coder-7B-Instruct,0.6827,2.905811623246493,2.080160320641282,5.459758551307847,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,google_gemma-3-1b-it,Qwen_Qwen2.5-Coder-7B-Instruct
Qwen_Qwen2.5-Coder-7B-Instruct_vs_google_gemma-3-1b-it,0.6827,3.1967871485943773,2.1285140562248994,5.731991525423729,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,Qwen_Qwen2.5-Coder-7B-Instruct,google_gemma-3-1b-it
Qwen_Qwen3-8B_vs_Qwen_Qwen2.5-1.5B-Instruct,0.6807847082494971,3.090909090909091,2.327272727272727,5.5910931174089065,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,Qwen_Qwen3-8B,Qwen_Qwen2.5-1.5B-Instruct
Qwen_Qwen2.5-1.5B-Instruct_vs_Qwen_Qwen3-8B,0.6807847082494971,3.2758620689655173,2.064908722109533,6.734879032258065,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,Qwen_Qwen2.5-1.5B-Instruct,Qwen_Qwen3-8B
Qwen_Qwen3-1.7B_vs_mistralai_Mistral-7B-Instruct-v0.1,0.6789579158316632,3.093186372745491,2.280561122244489,5.36372745490982,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,Qwen_Qwen3-1.7B,mistralai_Mistral-7B-Instruct-v0.1
mistralai_Mistral-7B-Instruct-v0.1_vs_Qwen_Qwen3-1.7B,0.6789579158316632,3.159959758551308,1.9064386317907445,6.245983935742972,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,mistralai_Mistral-7B-Instruct-v0.1,Qwen_Qwen3-1.7B
Qwen_Qwen2.5-Coder-7B-Instruct_vs_Qwen_Qwen3-8B,0.678,3.311111111111111,2.012121212121212,6.869,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,Qwen_Qwen2.5-Coder-7B-Instruct,Qwen_Qwen3-8B
Qwen_Qwen3-8B_vs_Qwen_Qwen2.5-Coder-7B-Instruct,0.678,3.2284569138276558,2.4498997995991982,6.204408817635271,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,Qwen_Qwen3-8B,Qwen_Qwen2.5-Coder-7B-Instruct
mistralai_Mistral-7B-Instruct-v0.1_vs_microsoft_Phi-4-mini-reasoning,0.6766064257028113,3.202020202020202,2.04040404040404,6.536734693877551,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,mistralai_Mistral-7B-Instruct-v0.1,microsoft_Phi-4-mini-reasoning
microsoft_Phi-4-mini-reasoning_vs_mistralai_Mistral-7B-Instruct-v0.1,0.6766064257028113,3.079476861167002,2.401408450704225,5.152917505030181,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,microsoft_Phi-4-mini-reasoning,mistralai_Mistral-7B-Instruct-v0.1
mistralai_Mistral-7B-Instruct-v0.1_vs_meta-llama_Llama-3-8B-Instruct,0.6737,3.1706827309236947,2.0582329317269075,5.724425887265136,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,mistralai_Mistral-7B-Instruct-v0.1,meta-llama_Llama-3-8B-Instruct
meta-llama_Llama-3-8B-Instruct_vs_mistralai_Mistral-7B-Instruct-v0.1,0.6737,2.822,2.056,5.128256513026052,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,meta-llama_Llama-3-8B-Instruct,mistralai_Mistral-7B-Instruct-v0.1
mistralai_Mistral-7B-Instruct-v0.1_vs_google_gemma-3-1b-it,0.6734000000000001,3.159318637274549,2.1332665330661325,5.615550755939525,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,mistralai_Mistral-7B-Instruct-v0.1,google_gemma-3-1b-it
google_gemma-3-1b-it_vs_mistralai_Mistral-7B-Instruct-v0.1,0.6734000000000001,2.8,2.088,5.009,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,google_gemma-3-1b-it,mistralai_Mistral-7B-Instruct-v0.1
google_gemma-1.1-7b-it_vs_mistralai_Mistral-7B-Instruct-v0.1,0.6727000000000001,2.834,2.092,5.117469879518072,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,google_gemma-1.1-7b-it,mistralai_Mistral-7B-Instruct-v0.1
mistralai_Mistral-7B-Instruct-v0.1_vs_google_gemma-1.1-7b-it,0.6727000000000001,3.182364729458918,2.070140280561122,5.715498938428874,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,mistralai_Mistral-7B-Instruct-v0.1,google_gemma-1.1-7b-it
allenai_Molmo-7B-O-0924_vs_mistralai_Mistral-7B-Instruct-v0.1,0.6723000000000001,2.862,2.13,5.147887323943662,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,allenai_Molmo-7B-O-0924,mistralai_Mistral-7B-Instruct-v0.1
mistralai_Mistral-7B-Instruct-v0.1_vs_allenai_Molmo-7B-O-0924,0.6723000000000001,3.21,2.1,5.7898550724637685,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,mistralai_Mistral-7B-Instruct-v0.1,allenai_Molmo-7B-O-0924
google_gemma-2-2b-it_vs_mistralai_Mistral-7B-Instruct-v0.1,0.6721000000000001,2.878,2.12,5.075150300601202,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,google_gemma-2-2b-it,mistralai_Mistral-7B-Instruct-v0.1
mistralai_Mistral-7B-Instruct-v0.1_vs_google_gemma-2-2b-it,0.6721000000000001,3.208835341365462,2.1204819277108435,5.806382978723405,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,mistralai_Mistral-7B-Instruct-v0.1,google_gemma-2-2b-it
mistralai_Mistral-7B-Instruct-v0.1_vs_Qwen_Qwen3-4B,0.6718875502008033,3.257575757575758,2.0282828282828285,6.773737373737374,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,mistralai_Mistral-7B-Instruct-v0.1,Qwen_Qwen3-4B
Qwen_Qwen3-4B_vs_mistralai_Mistral-7B-Instruct-v0.1,0.6718875502008033,3.124497991967872,2.3765060240963853,5.639839034205232,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,Qwen_Qwen3-4B,mistralai_Mistral-7B-Instruct-v0.1
mistralai_Mistral-7B-Instruct-v0.2_vs_mistralai_Mistral-7B-Instruct-v0.1,0.6709,2.83,2.092,5.079158316633267,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,mistralai_Mistral-7B-Instruct-v0.2,mistralai_Mistral-7B-Instruct-v0.1
mistralai_Mistral-7B-Instruct-v0.1_vs_mistralai_Mistral-7B-Instruct-v0.2,0.6709,3.162,2.053,5.766315789473684,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,mistralai_Mistral-7B-Instruct-v0.1,mistralai_Mistral-7B-Instruct-v0.2
gpt-3.5_vs_Qwen_Qwen3-1.7B,0.6687,3.139,1.885,6.155622489959839,disguising/model-responses/base_500/gpt-3.5.csv,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,gpt-3.5,Qwen_Qwen3-1.7B
Qwen_Qwen3-1.7B_vs_gpt-3.5,0.6687,3.248,2.378,6.028,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,disguising/model-responses/base_500/gpt-3.5.csv,Qwen_Qwen3-1.7B,gpt-3.5
gpt-3.5_vs_microsoft_Phi-4-mini-reasoning,0.6658999999999999,3.194331983805668,2.0121457489878543,6.477732793522267,disguising/model-responses/base_500/gpt-3.5.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,gpt-3.5,microsoft_Phi-4-mini-reasoning
microsoft_Phi-4-mini-reasoning_vs_gpt-3.5,0.6658999999999999,3.202,2.501,5.793172690763052,disguising/model-responses/base_500/microsoft_Phi-4-mini-reasoning.csv,disguising/model-responses/base_500/gpt-3.5.csv,microsoft_Phi-4-mini-reasoning,gpt-3.5
Qwen_Qwen3-8B_vs_mistralai_Mistral-7B-Instruct-v0.1,0.6657314629258517,3.1052104208416837,2.349699398797595,5.523326572008114,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,Qwen_Qwen3-8B,mistralai_Mistral-7B-Instruct-v0.1
mistralai_Mistral-7B-Instruct-v0.1_vs_Qwen_Qwen3-8B,0.6657314629258517,3.276315789473684,2.0637651821862346,6.509054325955734,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,mistralai_Mistral-7B-Instruct-v0.1,Qwen_Qwen3-8B
gpt-3.5_vs_meta-llama_Llama-3-8B-Instruct,0.6638000000000001,3.176767676767677,2.0585858585858587,5.754166666666666,disguising/model-responses/base_500/gpt-3.5.csv,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,gpt-3.5,meta-llama_Llama-3-8B-Instruct
meta-llama_Llama-3-8B-Instruct_vs_gpt-3.5,0.6638000000000001,2.895791583166333,2.152304609218437,5.610220440881764,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,disguising/model-responses/base_500/gpt-3.5.csv,meta-llama_Llama-3-8B-Instruct,gpt-3.5
gpt-3.5_vs_google_gemma-3-1b-it,0.6633000000000001,3.140845070422535,2.078470824949698,5.752118644067797,disguising/model-responses/base_500/gpt-3.5.csv,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,gpt-3.5,google_gemma-3-1b-it
google_gemma-3-1b-it_vs_gpt-3.5,0.6633000000000001,2.903807615230461,2.1603206412825653,5.519,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,disguising/model-responses/base_500/gpt-3.5.csv,google_gemma-3-1b-it,gpt-3.5
google_gemma-1.1-7b-it_vs_gpt-3.5,0.6628000000000001,2.9168336673346693,2.1392785571142285,5.66432865731463,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,disguising/model-responses/base_500/gpt-3.5.csv,google_gemma-1.1-7b-it,gpt-3.5
gpt-3.5_vs_google_gemma-1.1-7b-it,0.6628000000000001,3.1603206412825653,2.071142284569138,5.817708333333333,disguising/model-responses/base_500/gpt-3.5.csv,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,gpt-3.5,google_gemma-1.1-7b-it
google_gemma-2-2b-it_vs_gpt-3.5,0.6624000000000001,2.8877755511022043,2.1022044088176357,5.575150300601202,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,disguising/model-responses/base_500/gpt-3.5.csv,google_gemma-2-2b-it,gpt-3.5
gpt-3.5_vs_google_gemma-2-2b-it,0.6624000000000001,3.1690140845070425,2.0824949698189137,5.80293501048218,disguising/model-responses/base_500/gpt-3.5.csv,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,gpt-3.5,google_gemma-2-2b-it
gpt-3.5_vs_allenai_Molmo-7B-O-0924,0.662,3.1078629032258065,2.067540322580645,5.701882845188284,disguising/model-responses/base_500/gpt-3.5.csv,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,gpt-3.5,allenai_Molmo-7B-O-0924
gpt-3.5_vs_mistralai_Mistral-7B-Instruct-v0.2,0.662,3.153225806451613,2.102822580645161,5.655720338983051,disguising/model-responses/base_500/gpt-3.5.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,gpt-3.5,mistralai_Mistral-7B-Instruct-v0.2
mistralai_Mistral-7B-Instruct-v0.2_vs_gpt-3.5,0.662,2.885771543086173,2.120240480961924,5.608216432865731,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,disguising/model-responses/base_500/gpt-3.5.csv,mistralai_Mistral-7B-Instruct-v0.2,gpt-3.5
allenai_Molmo-7B-O-0924_vs_gpt-3.5,0.662,2.895791583166333,2.164328657314629,5.62124248496994,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,disguising/model-responses/base_500/gpt-3.5.csv,allenai_Molmo-7B-O-0924,gpt-3.5
gpt-3.5_vs_Qwen_Qwen3-4B,0.6594,3.3048289738430583,1.9949698189134808,6.719438877755511,disguising/model-responses/base_500/gpt-3.5.csv,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,gpt-3.5,Qwen_Qwen3-4B
Qwen_Qwen3-4B_vs_gpt-3.5,0.6594,3.3396793587174347,2.48997995991984,6.380761523046092,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,disguising/model-responses/base_500/gpt-3.5.csv,Qwen_Qwen3-4B,gpt-3.5
Qwen_Qwen3-8B_vs_gpt-3.5,0.6536000000000002,3.367,2.547,6.376,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,disguising/model-responses/base_500/gpt-3.5.csv,Qwen_Qwen3-8B,gpt-3.5
gpt-3.5_vs_Qwen_Qwen3-8B,0.6536000000000002,3.286290322580645,1.9616935483870968,6.791583166332665,disguising/model-responses/base_500/gpt-3.5.csv,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,gpt-3.5,Qwen_Qwen3-8B
google_gemma-2-2b-it_vs_Qwen_Qwen2.5-Math-7B-Instruct,,,,,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-Math-7B-Instruct.csv,google_gemma-2-2b-it,Qwen_Qwen2.5-Math-7B-Instruct
Qwen_Qwen2.5-VL-7B-Instruct_vs_Qwen_Qwen2.5-Math-7B-Instruct,,,,,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-Math-7B-Instruct.csv,Qwen_Qwen2.5-VL-7B-Instruct,Qwen_Qwen2.5-Math-7B-Instruct
